Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02 16:30:00+00:00,206.44000244140625,208.9499969482422,206.4199981689453,208.7550048828125,1085257,96.01499938964844,96.37999725341797,95.9000015258789,96.25,1321547,650.4420776367188,657.8200073242188,650.4099731445312,657.3150024414062,1325138,304.4700012207031,307.2300109863281,304.44000244140625,307.0,400763,264.3599853515625,265.68798828125,264.0,265.6300048828125,4056333
2026-03-02 16:45:00+00:00,208.75,209.42999267578125,208.72999572753906,209.36000061035156,1019861,96.24629974365234,96.63999938964844,96.09500122070312,96.59500122070312,1345327,657.25,659.9400024414062,656.1500244140625,659.5750122070312,1568397,307.0480041503906,307.7049865722656,306.5799865722656,307.68499755859375,318449,265.6509094238281,265.9483947753906,265.32501220703125,265.8550109863281,470117
2026-03-02 17:00:00+00:00,208.89999389648438,208.99000549316406,208.38999938964844,208.64500427246094,575532,96.54000091552734,96.93000030517578,96.4749984741211,96.62000274658203,974682,658.5900268554688,659.02001953125,656.75,657.364990234375,1491757,307.2200012207031,307.5400085449219,306.9599914550781,307.26019287109375,169893,265.79998779296875,266.1546936035156,265.5150146484375,265.8599853515625,469546
2026-03-02 17:15:00+00:00,208.6699981689453,209.39999389648438,208.33299255371094,208.39999389648438,603987,96.62999725341797,97.375,96.52010345458984,97.34300231933594,1003226,657.3400268554688,658.3499755859375,655.8499755859375,656.1199951171875,69389,307.3349914550781,307.7200012207031,307.1199951171875,307.55010986328125,163806,265.94000244140625,266.20001220703125,265.7850036621094,266.0,474181
2026-03-02 17:30:00+00:00,208.3800048828125,208.7899932861328,208.05999755859375,208.2899932861328,633221,97.3550033569336,97.44999694824219,97.0199966430664,97.20500183105469,978236,656.1199951171875,657.010009765625,655.8400268554688,656.1900024414062,1525335,307.5201110839844,307.79998779296875,307.0,307.1400146484375,168695,265.9949951171875,266.1700134277344,265.5,265.94000244140625,355227
2026-03-02 17:45:00+00:00,208.2899932861328,208.6179962158203,208.19000244140625,208.44500732421875,536000,97.20500183105469,97.61000061035156,97.12000274658203,97.22630310058594,990495,656.1950073242188,656.97998046875,655.3800048828125,655.8699951171875,103924,307.1499938964844,308.1400146484375,307.0299987792969,307.9849853515625,245479,265.989990234375,266.1199951171875,265.44000244140625,266.1000061035156,504553
2026-03-02 18:00:00+00:00,208.4499969482422,208.78500366210938,208.2899932861328,208.77999877929688,8446986,97.2249984741211,97.41999816894531,96.95210266113281,97.18000030517578,17738378,656.0399780273438,656.4210205078125,655.0999755859375,655.875,96921,307.989990234375,308.0199890136719,306.6700134277344,306.9381103515625,226274,266.1199951171875,266.2900085449219,265.5400085449219,265.80999755859375,478747
2026-03-02 18:15:00+00:00,208.77000427246094,208.91000366210938,208.4600067138672,208.63119506835938,471192,97.18000030517578,97.41999816894531,97.04000091552734,97.04000091552734,741358,655.875,655.90771484375,654.4099731445312,655.719970703125,95096,306.889892578125,306.94989013671875,306.1300048828125,306.614990234375,168289,265.8100891113281,265.8299865722656,265.25,265.5,306404
2026-03-02 18:30:00+00:00,208.63999938964844,208.94000244140625,208.3101043701172,208.72000122070312,429758,97.04000091552734,97.16000366210938,96.95500183105469,97.0,690062,655.7000122070312,657.0,654.47998046875,656.469970703125,125171,306.6300048828125,306.69000244140625,305.8301086425781,306.4599914550781,204656,265.52801513671875,265.55010986328125,264.8299865722656,265.010009765625,4942332
2026-03-02 18:45:00+00:00,208.72000122070312,208.83999633789062,208.13009643554688,208.3000030517578,523961,96.99500274658203,97.04000091552734,96.7300033569336,96.875,814579,656.385009765625,656.5499877929688,654.0001220703125,654.2150268554688,110437,306.4599914550781,306.4700012207031,305.6300048828125,305.6499938964844,189337,265.010009765625,265.010009765625,264.3599853515625,264.6199951171875,5075670
2026-03-02 19:00:00+00:00,208.32000732421875,209.36500549316406,208.1999969482422,209.2899932861328,638253,96.87999725341797,97.26000213623047,96.8550033569336,97.18499755859375,729366,654.3016967773438,656.8198852539062,654.1699829101562,656.5800170898438,100426,305.6199951171875,306.6099853515625,305.57000732421875,306.4200134277344,268764,264.6000061035156,265.8299865722656,264.4060974121094,265.739990234375,444761
2026-03-02 19:15:00+00:00,209.27999877929688,209.72000122070312,208.6555938720703,208.6649932861328,9983339,97.18499755859375,97.38999938964844,97.16999816894531,97.36499786376953,757791,656.62548828125,657.3800048828125,655.030029296875,655.3150024414062,121675,306.4800109863281,307.2900085449219,306.45001220703125,307.2300109863281,250125,265.739990234375,266.1499938964844,265.7099914550781,266.05999755859375,5801754
2026-03-02 19:30:00+00:00,208.6649932861328,208.80999755859375,208.17999267578125,208.27999877929688,10196855,97.36129760742188,97.62000274658203,97.21499633789062,97.60870361328125,917015,655.3151245117188,656.260009765625,654.469970703125,654.5750122070312,101449,307.25,307.29998779296875,306.8699951171875,307.0050048828125,214406,266.0450134277344,266.5299987792969,265.8299865722656,266.1300048828125,286233
2026-03-02 19:45:00+00:00,208.2899932861328,208.63009643554688,208.25999450683594,208.36000061035156,436749,97.6050033569336,97.77999877929688,97.55999755859375,97.70500183105469,1009897,654.6699829101562,656.1400146484375,654.5999755859375,655.4000244140625,83603,307.0199890136719,307.760009765625,307.0199890136719,307.19000244140625,318996,266.1199951171875,266.4898986816406,265.739990234375,265.7799987792969,571467
2026-03-02 20:00:00+00:00,208.35000610351562,208.5800018310547,207.3300018310547,207.4499969482422,783999,97.70709991455078,97.87000274658203,97.53500366210938,97.6050033569336,1318316,655.4299926757812,655.6842041015625,652.219970703125,652.22998046875,2098013,307.25,307.32000732421875,305.25,305.4501037597656,353740,265.7900085449219,265.95001220703125,264.2900085449219,264.44000244140625,6672981
2026-03-02 20:15:00+00:00,207.4600067138672,208.1699981689453,207.3000030517578,207.64999389648438,681606,97.6050033569336,97.80999755859375,97.29000091552734,97.33000183105469,1326102,652.22998046875,653.594970703125,650.6599731445312,651.1950073242188,141040,305.4599914550781,306.2300109863281,305.2099914550781,305.31988525390625,3643231,264.42999267578125,265.0,264.1400146484375,264.30999755859375,429792
2026-03-02 20:30:00+00:00,207.6300048828125,208.10000610351562,207.52999877929688,208.07940673828125,593773,97.33999633789062,97.7300033569336,97.25,97.70500183105469,1522157,651.1500244140625,652.5,650.6300048828125,651.8800048828125,143880,305.2699890136719,305.8299865722656,304.9100036621094,305.3900146484375,326466,264.31500244140625,264.6499938964844,263.7699890136719,264.202392578125,730658
2026-03-02 20:45:00+00:00,208.0500030517578,208.6999053955078,208.0,208.1999969482422,2581681,97.69999694824219,97.75,97.04499816894531,97.05999755859375,4108916,651.9099731445312,655.1199951171875,651.4600219726562,653.4600219726562,710369,305.3500061035156,306.8900146484375,305.2699890136719,306.1600036621094,1321527,264.17999267578125,265.54998779296875,263.6099853515625,264.6000061035156,3215224
2026-03-03 14:30:00+00:00,203.22999572753906,204.6999969482422,203.02999877929688,204.08999633789062,5569308,95.93000030517578,97.7699966430664,95.62000274658203,97.36000061035156,7116214,648.2899780273438,655.9000244140625,645.3800048828125,650.8701171875,1833685,298.1919860839844,301.6300048828125,296.69940185546875,300.25,3340811,263.4800109863281,265.55999755859375,261.2200012207031,262.9649963378906,3893591
2026-03-03 14:45:00+00:00,204.0800018310547,205.28500366210938,203.61000061035156,203.69000244140625,2235204,97.36000061035156,97.68000030517578,96.0,96.29429626464844,3729114,650.7750244140625,654.0,645.25,645.25,477527,300.2799987792969,301.29998779296875,298.70001220703125,299.2349853515625,989350,263.04998779296875,263.730712890625,262.0249938964844,262.32000732421875,1354513
2026-03-03 15:00:00+00:00,203.71499633789062,204.44000244140625,203.19000244140625,204.02999877929688,1738686,96.2699966430664,96.8499984741211,95.98999786376953,96.11499786376953,3053054,645.3300170898438,647.5900268554688,643.0900268554688,645.225830078125,427046,299.239990234375,300.4700012207031,299.0899963378906,299.239990234375,877180,262.2900085449219,264.7598876953125,262.0299987792969,264.1300048828125,1543333
2026-03-03 15:15:00+00:00,204.0904998779297,204.2100067138672,202.47999572753906,202.6999969482422,1818575,96.11000061035156,96.21759796142578,95.33000183105469,95.48999786376953,2375675,645.260009765625,645.7999877929688,638.8400268554688,639.5599975585938,469566,299.29998779296875,299.5199890136719,297.1099853515625,297.3500061035156,852287,264.1000061035156,264.489990234375,262.1600036621094,262.260009765625,1256121
2026-03-03 15:30:00+00:00,202.65499877929688,204.38999938964844,202.63999938964844,203.6199951171875,1769251,95.48500061035156,96.9000015258789,95.47000122070312,96.00499725341797,2643439,639.510009765625,645.5599975585938,639.2999877929688,644.0549926757812,446081,297.3599853515625,299.0,297.18499755859375,297.3699951171875,736582,262.2799987792969,263.94000244140625,262.2799987792969,262.9100036621094,1203078
2026-03-03 15:45:00+00:00,203.61000061035156,204.13499450683594,202.9510040283203,203.67999267578125,1332835,96.0,96.54499816894531,95.91000366210938,96.0697021484375,1547344,644.0900268554688,645.3900146484375,641.9000244140625,644.6699829101562,235380,297.3599853515625,298.9100036621094,297.25,298.7699890136719,572853,262.93499755859375,263.2900085449219,261.9100036621094,262.4200134277344,895095
2026-03-03 16:00:00+00:00,203.6699981689453,205.43499755859375,203.63999938964844,204.9499969482422,1662428,96.0698013305664,96.7699966430664,96.0250015258789,96.30999755859375,1687204,644.6900024414062,649.7199096679688,644.5499877929688,649.2999877929688,295524,298.7699890136719,300.6300048828125,298.3800048828125,300.57000732421875,609435,262.3999938964844,263.1700134277344,262.2001037597656,262.82501220703125,963206
2026-03-03 16:15:00+00:00,204.93299865722656,206.09500122070312,204.6300048828125,205.9499969482422,1273968,96.31500244140625,97.23999786376953,96.31500244140625,97.1050033569336,1931306,649.217529296875,654.2291259765625,649.1400146484375,652.3499755859375,361636,300.5199890136719,301.5199890136719,300.5199890136719,301.07501220703125,470016,262.8030090332031,263.2799987792969,262.1099853515625,262.57000732421875,955466
2026-03-03 16:30:00+00:00,205.93499755859375,206.39999389648438,205.1699981689453,206.32000732421875,1166179,97.0999984741211,97.16500091552734,96.21499633789062,96.42500305175781,1847242,652.4299926757812,652.9400024414062,650.1699829101562,652.010009765625,214376,301.04998779296875,301.6300048828125,300.0400085449219,301.4800109863281,500539,262.4800109863281,263.3900146484375,262.17999267578125,262.9800109863281,787373
2026-03-03 16:45:00+00:00,206.30999755859375,207.3699951171875,206.27999877929688,206.47999572753906,1315009,96.42009735107422,97.19999694824219,96.41000366210938,96.86499786376953,1253737,651.9100952148438,654.8499755859375,651.9100952148438,652.260009765625,232331,301.44000244140625,302.1759948730469,300.92010498046875,300.9599914550781,430705,262.9700012207031,263.7799987792969,262.30999755859375,262.6099853515625,752167
2026-03-03 17:00:00+00:00,206.4199981689453,206.5399932861328,205.8800048828125,206.1750030517578,864700,96.86000061035156,96.94499969482422,96.66999816894531,96.8949966430664,868011,652.2949829101562,654.0800170898438,650.6599731445312,651.344970703125,161256,300.94000244140625,301.760009765625,300.6300048828125,301.0008850097656,302996,262.6700134277344,262.93499755859375,262.1499938964844,262.5400085449219,742460
2026-03-03 17:15:00+00:00,206.16000366210938,206.7050018310547,205.92579650878906,206.6300048828125,840175,96.9000015258789,96.9000015258789,96.53500366210938,96.73500061035156,834709,651.260009765625,652.419921875,650.3309936523438,651.8499755859375,136131,300.8949890136719,301.510009765625,300.79998779296875,301.4750061035156,205120,262.5400085449219,262.67999267578125,261.5799865722656,261.80999755859375,658122
2026-03-03 17:30:00+00:00,206.5749969482422,207.11000061035156,205.8000030517578,207.02999877929688,1019805,96.73999786376953,96.7699966430664,96.28009796142578,96.37999725341797,1300083,652.0,652.0,648.7999877929688,651.510009765625,282181,301.45001220703125,301.4599914550781,300.4100036621094,301.19000244140625,330295,261.79998779296875,261.80499267578125,260.1300048828125,261.4150085449219,986879
2026-03-03 17:45:00+00:00,207.03500366210938,207.11000061035156,206.16000366210938,206.22999572753906,681919,96.37999725341797,96.56999969482422,96.27999877929688,96.54499816894531,902128,651.4299926757812,651.6099853515625,648.110107421875,649.1599731445312,163355,301.2099914550781,301.3399963378906,300.43499755859375,300.4599914550781,338608,261.3800048828125,261.4599914550781,260.6199951171875,260.7300109863281,681675
2026-03-03 18:00:00+00:00,206.24000549316406,207.07000732421875,206.21499633789062,207.0,677674,96.55000305175781,96.87000274658203,96.50499725341797,96.80000305175781,1077092,649.1500244140625,652.7169799804688,649.1500244140625,652.5900268554688,178112,300.4700927734375,301.1099853515625,300.2300109863281,300.5199890136719,338511,260.7799987792969,261.26800537109375,260.5,260.6400146484375,580531
2026-03-03 18:15:00+00:00,206.97000122070312,207.80999755859375,206.93099975585938,207.58999633789062,803224,96.80000305175781,97.33509826660156,96.7699966430664,97.2750015258789,1274700,652.469970703125,655.2799072265625,652.4000244140625,654.9299926757812,257701,300.54010009765625,301.5,300.42999267578125,300.875,316397,260.6409912109375,261.8699951171875,260.6099853515625,261.4800109863281,652222
2026-03-03 18:30:00+00:00,207.61000061035156,208.610107421875,207.57000732421875,208.5,977590,97.27999877929688,97.42510223388672,97.13500213623047,97.31500244140625,1080574,655.0499877929688,658.8800048828125,654.52001953125,658.635009765625,316081,300.8299865722656,303.0400085449219,300.7799987792969,302.2699890136719,580369,261.44000244140625,262.54998779296875,261.3699951171875,262.2799987792969,744380
2026-03-03 18:45:00+00:00,208.49000549316406,208.52000427246094,207.97000122070312,208.25999450683594,821164,97.31500244140625,97.33000183105469,96.8499984741211,97.12999725341797,1058721,658.5999755859375,659.0399780273438,657.0900268554688,657.6300048828125,299018,302.2900085449219,302.6300048828125,301.80999755859375,302.4599914550781,308898,262.2799987792969,263.1000061035156,262.0899963378906,262.3999938964844,628771
2026-03-03 19:00:00+00:00,208.27999877929688,208.4499969482422,207.6199951171875,207.8699951171875,768126,97.12999725341797,97.31500244140625,97.05000305175781,97.19999694824219,952236,657.66748046875,657.989990234375,654.52001953125,655.1300048828125,206075,302.5,302.67999267578125,301.3999938964844,301.75,318616,262.4302978515625,263.4750061035156,262.239990234375,263.4200134277344,920984
2026-03-03 19:15:00+00:00,207.8699951171875,208.25,207.8300018310547,207.8800048828125,683746,97.20999908447266,97.37000274658203,97.05000305175781,97.26000213623047,1080432,655.2750244140625,656.4099731445312,654.780029296875,654.9500122070312,130319,301.79998779296875,302.2699890136719,301.1600036621094,301.2099914550781,283412,263.4700012207031,263.9100036621094,263.3428955078125,263.6549987792969,623383
2026-03-03 19:30:00+00:00,207.88999938964844,208.63999938964844,207.0,208.6300048828125,1183723,97.25499725341797,97.2699966430664,96.81999969482422,97.125,2264498,655.260009765625,656.8200073242188,653.4700927734375,656.7949829101562,187260,301.2099914550781,302.75,300.67999267578125,302.75,508968,263.6700134277344,264.614990234375,263.3500061035156,264.2900085449219,892638
2026-03-03 19:45:00+00:00,208.63999938964844,208.91000366210938,208.16000366210938,208.58999633789062,953209,97.12999725341797,97.33000183105469,97.08000183105469,97.125,1009640,656.6799926757812,659.0,656.22998046875,656.7750244140625,237560,302.79998779296875,303.2300109863281,301.92999267578125,302.45001220703125,350917,264.30999755859375,264.489990234375,263.04998779296875,263.2601013183594,545497
2026-03-03 20:00:00+00:00,208.52999877929688,209.09500122070312,208.39999389648438,208.63299560546875,1123879,97.125,97.29630279541016,97.02999877929688,97.10549926757812,986176,656.8499755859375,657.47998046875,655.3400268554688,655.4099731445312,172951,302.3299865722656,303.1199951171875,301.7200012207031,302.7799987792969,322807,263.30999755859375,263.4993896484375,262.7200012207031,262.92999267578125,567998
2026-03-03 20:15:00+00:00,208.61000061035156,208.83999633789062,208.2100067138672,208.68499755859375,1081733,97.11000061035156,97.2699966430664,96.91500091552734,97.23989868164062,1057919,655.5,655.75,653.7559814453125,655.1099853515625,220778,302.79998779296875,303.1549987792969,302.45001220703125,302.7200012207031,340960,262.94500732421875,263.36981201171875,262.510009765625,263.2799987792969,565244
2026-03-03 20:30:00+00:00,208.6699981689453,209.17799377441406,208.4199981689453,208.69000244140625,1159368,97.23500061035156,97.8499984741211,97.1050033569336,97.82499694824219,1643396,655.0050048828125,655.4000244140625,653.5700073242188,654.1799926757812,259034,302.7300109863281,303.0849914550781,302.25,302.260009765625,391664,263.239990234375,263.77978515625,263.0849914550781,263.2749938964844,865298
2026-03-03 20:45:00+00:00,208.69000244140625,208.88999938964844,208.17999267578125,208.75999450683594,3196661,97.82499694824219,98.45999908447266,97.4800033569336,97.70500183105469,5889504,654.1500244140625,655.5499877929688,653.3499755859375,654.97998046875,741879,302.25,303.94000244140625,301.92999267578125,303.3999938964844,1846940,263.25,263.9599914550781,262.3399963378906,263.7099914550781,3271075
2026-03-04 14:30:00+00:00,210.47000122070312,212.3000030517578,210.14999389648438,211.10000610351562,4574470,97.12000274658203,99.75,96.98999786376953,99.05999755859375,7522224,657.9600219726562,665.2899780273438,657.9600219726562,659.5,1133135,302.7200012207031,303.4873962402344,300.79998779296875,302.17498779296875,2278476,264.6499938964844,266.1499938964844,262.1400146484375,262.29998779296875,3310514
2026-03-04 14:45:00+00:00,211.0500030517578,214.94000244140625,210.86000061035156,214.85499572753906,4208394,99.06500244140625,99.37999725341797,98.05000305175781,98.80999755859375,3972734,659.0800170898438,667.0,657.6710815429688,666.719970703125,630206,302.17999267578125,303.82000732421875,301.7699890136719,302.95001220703125,956001,262.1600036621094,262.9599914550781,261.4200134277344,262.5,1425158
2026-03-04 15:00:00+00:00,214.94500732421875,215.73500061035156,214.0,214.49000549316406,3138018,98.79000091552734,99.2699966430664,98.69499969482422,99.08499908447266,2267793,666.8900146484375,668.7999877929688,665.5180053710938,666.2000122070312,489203,303.0400085449219,303.6600036621094,301.9100036621094,303.1099853515625,746934,262.5199890136719,263.19000244140625,261.7099914550781,262.8999938964844,1329567
2026-03-04 15:15:00+00:00,214.50999450683594,217.53500366210938,214.4199981689453,217.00999450683594,3274077,99.08000183105469,99.38999938964844,98.88999938964844,99.27999877929688,2303280,665.97998046875,672.0,665.97998046875,671.9199829101562,548029,303.06170654296875,305.28271484375,303.05999755859375,305.1724853515625,839839,262.860107421875,264.3299865722656,262.80999755859375,264.1300048828125,1149615
2026-03-04 15:30:00+00:00,217.03500366210938,217.10000610351562,215.6699981689453,215.74000549316406,2731463,99.2699966430664,99.68000030517578,98.36000061035156,98.37000274658203,2184953,671.989990234375,672.1199951171875,668.6099853515625,668.6300048828125,389071,305.2900085449219,305.4599914550781,303.4700012207031,303.54998779296875,617784,264.125,264.5758972167969,263.7200012207031,263.7300109863281,951629
2026-03-04 15:45:00+00:00,215.72500610351562,216.0800018310547,215.27000427246094,215.36000061035156,1772581,98.37000274658203,98.44000244140625,97.83000183105469,98.05999755859375,2244492,668.510009765625,671.72998046875,667.5,670.8800048828125,347519,303.57000732421875,304.6700134277344,303.0,304.510009765625,581530,263.7200012207031,264.0799865722656,262.81500244140625,264.05621337890625,853244
2026-03-04 16:00:00+00:00,215.36500549316406,216.41990661621094,215.3000030517578,215.7801055908203,1494681,98.05999755859375,98.31500244140625,97.66000366210938,97.86499786376953,1987633,670.9849853515625,672.75,670.2899780273438,670.35009765625,379073,304.510009765625,305.0,303.57501220703125,303.57501220703125,454259,264.06500244140625,264.42999267578125,263.4198913574219,263.510009765625,882776
2026-03-04 16:15:00+00:00,215.80999755859375,216.13999938964844,215.02000427246094,215.63499450683594,1492285,97.86499786376953,98.55000305175781,97.83999633789062,98.18499755859375,1924216,670.4600219726562,671.5,669.3001098632812,670.6500244140625,256625,303.5899963378906,304.94000244140625,303.3299865722656,304.5,459641,263.5400085449219,264.7200012207031,263.3699951171875,264.5299987792969,888562
2026-03-04 16:30:00+00:00,215.625,216.0,215.4600067138672,215.82000732421875,1100224,98.18499755859375,98.76000213623047,98.11499786376953,98.7249984741211,1627414,670.8499755859375,671.9598999023438,669.5900268554688,671.2949829101562,160268,304.4800109863281,304.94000244140625,304.17498779296875,304.4800109863281,359228,264.5199890136719,265.489990234375,264.29998779296875,265.3299865722656,839682
2026-03-04 16:45:00+00:00,215.82000732421875,216.11000061035156,214.9499969482422,215.0800018310547,844810,98.7249984741211,98.7699966430664,98.4800033569336,98.58999633789062,1159868,671.1900024414062,671.8800048828125,669.9000244140625,669.9000244140625,176797,304.4649963378906,304.7200012207031,304.0799865722656,304.1099853515625,266819,265.32000732421875,265.510009765625,264.7300109863281,264.7300109863281,734730
2026-03-04 17:00:00+00:00,215.07000732421875,215.7449951171875,214.90499877929688,214.94500732421875,1057068,98.5999984741211,98.9000015258789,98.58999633789062,98.5999984741211,1180497,669.8699951171875,671.0,669.22998046875,669.5399780273438,150002,304.1099853515625,304.45001220703125,303.7699890136719,304.0299072265625,274741,264.760009765625,265.4100036621094,264.67999267578125,265.2699890136719,782303
2026-03-04 17:15:00+00:00,214.9600067138672,215.3300018310547,214.75,214.7899932861328,876311,98.59500122070312,98.80000305175781,98.4800033569336,98.75499725341797,1079764,669.5999755859375,670.0999755859375,667.8900146484375,668.1849975585938,205128,304.010009765625,304.17999267578125,303.6700134277344,303.7799987792969,325612,265.2699890136719,265.4100036621094,264.8900146484375,264.8999938964844,694127
2026-03-04 17:30:00+00:00,214.8000030517578,215.19000244140625,214.47999572753906,215.00999450683594,883068,98.75499725341797,98.79000091552734,98.5,98.62000274658203,898279,668.1849975585938,668.3699951171875,665.7999877929688,666.4600219726562,205213,303.75,303.989990234375,303.42999267578125,303.7699890136719,303838,264.9100036621094,264.9100036621094,264.1824951171875,264.67999267578125,527673
2026-03-04 17:45:00+00:00,215.03990173339844,215.6699981689453,214.9499969482422,215.5800018310547,1025516,98.62000274658203,98.79000091552734,98.37999725341797,98.75499725341797,774471,666.53271484375,667.889892578125,666.0,667.405029296875,150505,303.7650146484375,304.29998779296875,303.7650146484375,304.1000061035156,230016,264.6697082519531,265.3599853515625,264.6000061035156,264.6199951171875,534585
2026-03-04 18:00:00+00:00,215.60000610351562,215.77999877929688,215.360107421875,215.69009399414062,564706,98.75,99.3499984741211,98.69999694824219,99.23500061035156,1264465,667.3099975585938,667.7100219726562,666.380126953125,666.9000244140625,114559,304.0799865722656,304.17999267578125,303.42999267578125,303.5400085449219,292387,264.6000061035156,264.7900085449219,263.82000732421875,264.0150146484375,979700
2026-03-04 18:15:00+00:00,215.7100067138672,216.08999633789062,215.56019592285156,216.0299072265625,951491,99.2249984741211,99.30999755859375,99.0,99.1449966430664,1145322,666.9749755859375,668.72998046875,666.8099975585938,668.39501953125,155936,303.5398864746094,303.70001220703125,303.3299865722656,303.5419921875,277628,264.0,264.0400085449219,263.3399963378906,263.7799987792969,785345
2026-03-04 18:30:00+00:00,216.02999877929688,216.89999389648438,215.8699951171875,216.40499877929688,2053883,99.1449966430664,99.22000122070312,99.05000305175781,99.12000274658203,777157,668.4600219726562,669.3099975585938,666.8699951171875,668.171875,206681,303.5299987792969,303.8599853515625,302.79998779296875,303.4200134277344,362894,263.79998779296875,264.19500732421875,263.610107421875,263.6600036621094,651894
2026-03-04 18:45:00+00:00,216.4149932861328,216.82000732421875,216.0800018310547,216.82000732421875,997119,99.12000274658203,99.13999938964844,98.69999694824219,98.9800033569336,1019665,668.3099975585938,668.6998901367188,666.860107421875,667.5750122070312,126401,303.4200134277344,303.6400146484375,302.91009521484375,303.1300048828125,310601,263.6700134277344,263.8399963378906,263.05999755859375,263.260009765625,543010
2026-03-04 19:00:00+00:00,216.80999755859375,216.89999389648438,216.42999267578125,216.82000732421875,979285,98.98500061035156,99.12000274658203,98.88999938964844,98.93499755859375,979467,667.6400146484375,669.2098999023438,667.219970703125,668.844970703125,139863,303.17999267578125,303.54998779296875,303.06500244140625,303.1099853515625,313128,263.260009765625,263.6299133300781,263.2300109863281,263.4599914550781,624490
2026-03-04 19:15:00+00:00,216.83999633789062,217.02000427246094,216.4499969482422,216.6898956298828,1525130,98.93499755859375,98.97000122070312,98.61000061035156,98.94999694824219,880974,668.9099731445312,671.1300048828125,668.9099731445312,670.010009765625,258387,303.1000061035156,303.4599914550781,302.8900146484375,302.8902893066406,323997,263.4700012207031,263.6300048828125,263.1099853515625,263.3500061035156,1069615
