Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30 15:30:00+00:00,273.4100036621094,274.6499938964844,273.3500061035156,274.6300048828125,583898,94.11499786376953,94.19999694824219,93.86000061035156,93.93499755859375,785896,534.3800048828125,538.0599975585938,534.0700073242188,537.9249877929688,631809,246.52999877929688,247.02000427246094,246.33999633789062,246.88499450683594,764864,203.0500030517578,203.42999267578125,202.80999755859375,203.39999389648438,1028697
2026-03-30 15:45:00+00:00,274.6300048828125,275.2099914550781,274.4100036621094,274.5899963378906,504879,93.93000030517578,94.17500305175781,93.83000183105469,94.08000183105469,594526,537.97998046875,539.5499877929688,537.6209716796875,537.969970703125,828557,246.89999389648438,247.2100067138672,246.47999572753906,246.86000061035156,797854,203.41000366210938,203.8000030517578,203.14500427246094,203.3000030517578,953190
2026-03-30 16:00:00+00:00,274.57501220703125,274.69000244140625,274.07501220703125,274.20001220703125,368344,94.08000183105469,94.1500015258789,93.8949966430664,94.05500030517578,506475,538.0,538.9600219726562,536.6699829101562,537.9400024414062,494625,246.8800048828125,247.00999450683594,246.16000366210938,246.90150451660156,618600,203.32000732421875,203.36000061035156,202.8699951171875,203.05999755859375,970409
2026-03-30 16:15:00+00:00,274.1650085449219,274.29998779296875,273.55999755859375,273.55999755859375,324435,94.05500030517578,94.08999633789062,93.41500091552734,93.41999816894531,637136,537.9099731445312,538.1300048828125,536.7000122070312,536.7000122070312,351788,246.89300537109375,246.91000366210938,245.9600067138672,246.02000427246094,636215,203.0399932861328,203.08999633789062,202.6199951171875,202.63600158691406,680714
2026-03-30 16:30:00+00:00,273.5,274.05999755859375,273.44000244140625,273.8407897949219,302833,93.41999816894531,93.81500244140625,93.41000366210938,93.79499816894531,564698,536.7000122070312,538.4598999023438,536.5499877929688,537.5650024414062,484862,246.00999450683594,247.07000732421875,245.9600067138672,246.9949951171875,766375,202.6199951171875,203.02960205078125,202.52999877929688,202.9001007080078,607600
2026-03-30 16:45:00+00:00,273.7699890136719,273.8599853515625,273.44000244140625,273.56500244140625,315684,93.79499816894531,93.79989624023438,93.41999816894531,93.44000244140625,535997,537.5650024414062,537.6300048828125,535.3499755859375,537.1199951171875,372620,246.99000549316406,247.41990661621094,246.9315948486328,247.3300018310547,581051,202.90499877929688,203.02999877929688,202.51499938964844,202.74000549316406,717495
2026-03-30 17:00:00+00:00,273.57000732421875,273.7449951171875,273.1400146484375,273.1400146484375,320483,93.43499755859375,93.55500030517578,93.42500305175781,93.46499633789062,429914,537.1199951171875,538.1699829101562,536.8900146484375,537.0850219726562,396979,247.32000732421875,247.44000244140625,246.75999450683594,246.86000061035156,456458,202.74000549316406,202.9600067138672,202.27999877929688,202.3000030517578,670311
2026-03-30 17:15:00+00:00,273.1300048828125,273.94000244140625,273.05999755859375,273.3800048828125,419543,93.46499633789062,93.48999786376953,93.30000305175781,93.31099700927734,488358,536.969970703125,537.85498046875,535.510009765625,535.969970703125,468801,246.86500549316406,246.89999389648438,245.9600067138672,246.25,909617,202.2801055908203,202.39390563964844,201.68060302734375,201.7100067138672,1047419
2026-03-30 17:30:00+00:00,273.3800048828125,273.54998779296875,272.9800109863281,273.54998779296875,375223,93.31999969482422,93.3550033569336,93.19000244140625,93.30500030517578,576963,535.989990234375,537.5,535.2000122070312,537.4199829101562,370847,246.2550048828125,247.07000732421875,245.9949951171875,246.97999572753906,848914,201.69000244140625,202.20989990234375,201.4600067138672,202.17999267578125,957614
2026-03-30 17:45:00+00:00,273.54998779296875,273.69989013671875,273.06500244140625,273.3500061035156,325054,93.30999755859375,93.44999694824219,93.11000061035156,93.19999694824219,756691,537.3200073242188,537.9199829101562,536.52001953125,537.8400268554688,456382,246.97999572753906,247.32000732421875,246.66000366210938,246.9199981689453,759823,202.19000244140625,202.3300018310547,201.6300048828125,202.00999450683594,936897
2026-03-30 18:00:00+00:00,273.3699951171875,273.5249938964844,273.010009765625,273.4200134277344,317550,93.19000244140625,93.23500061035156,93.05999755859375,93.11499786376953,520984,537.9000244140625,539.25,536.9400024414062,538.010009765625,583055,246.94000244140625,247.1300048828125,246.5399932861328,246.74000549316406,673730,202.00999450683594,202.02000427246094,201.43499755859375,201.55499267578125,738208
2026-03-30 18:15:00+00:00,273.44000244140625,273.4599914550781,272.5201110839844,272.5350036621094,341243,93.11000061035156,93.20999908447266,92.88500213623047,92.91500091552734,470350,537.8900146484375,538.9500122070312,537.0650024414062,537.4000244140625,514163,246.75,246.8300018310547,246.3800048828125,246.48019409179688,594735,201.57000732421875,201.7299041748047,200.94000244140625,200.94000244140625,842001
2026-03-30 18:30:00+00:00,272.55999755859375,272.79998779296875,272.3500061035156,272.4949951171875,311256,92.91500091552734,93.16999816894531,92.88999938964844,92.95999908447266,542964,537.4500122070312,538.2000122070312,536.6799926757812,536.97998046875,420838,246.50999450683594,246.8000030517578,246.16000366210938,246.42999267578125,704039,200.9600067138672,201.27499389648438,200.8800048828125,200.89999389648438,2969527
2026-03-30 18:45:00+00:00,272.5299987792969,272.6400146484375,272.19000244140625,272.2099914550781,355835,92.95999908447266,93.0250015258789,92.76000213623047,92.81999969482422,534363,537.0,537.2999877929688,535.7999877929688,536.1199951171875,583833,246.4600067138672,246.8300018310547,246.30999755859375,246.72500610351562,631795,200.91000366210938,201.0800018310547,200.6300048828125,200.72999572753906,917768
2026-03-30 19:00:00+00:00,272.2300109863281,272.4100036621094,271.7699890136719,271.7850036621094,464404,92.81500244140625,92.83499908447266,92.41000366210938,92.42510223388672,760134,536.0599975585938,537.27001953125,534.2745971679688,534.460693359375,669608,246.74000549316406,246.80999755859375,245.9199981689453,246.19500732421875,849496,200.72999572753906,200.77999877929688,200.02000427246094,200.19000244140625,1240539
2026-03-30 19:15:00+00:00,271.7799987792969,272.20001220703125,271.6700134277344,271.82000732421875,444634,92.42500305175781,92.61000061035156,92.37000274658203,92.51000213623047,859353,534.5050048828125,535.5999755859375,534.4500122070312,534.9600219726562,521644,246.19500732421875,246.39999389648438,245.8300018310547,245.88999938964844,783818,200.1999969482422,200.4199981689453,199.99000549316406,200.11000061035156,1312780
2026-03-30 19:30:00+00:00,271.79998779296875,272.25,271.5350036621094,272.1199951171875,571675,92.51000213623047,92.83000183105469,92.47010040283203,92.75499725341797,928378,534.989990234375,535.7000122070312,533.22998046875,534.6950073242188,823130,245.88999938964844,246.0800018310547,245.50999450683594,245.8699951171875,1050334,200.11000061035156,200.5399932861328,199.98019409179688,200.42999267578125,1601308
2026-03-30 19:45:00+00:00,272.1000061035156,273.5,272.1000061035156,273.1000061035156,1761827,92.75499725341797,93.21499633789062,92.73500061035156,92.97000122070312,2495300,534.6950073242188,537.2999877929688,534.1799926757812,536.3800048828125,1623620,245.8800048828125,247.0399932861328,245.8800048828125,246.5399932861328,3500827,200.4250030517578,201.22999572753906,200.3800048828125,200.89999389648438,3503005
2026-03-31 13:30:00+00:00,277.8399963378906,278.95001220703125,276.80999755859375,276.92999267578125,1918829,93.25,95.04000091552734,93.16999816894531,94.3499984741211,3421439,549.760009765625,557.47998046875,546.77001953125,555.3049926757812,3309438,247.88999938964844,249.10000610351562,247.63999938964844,247.82000732421875,2958706,204.875,206.77000427246094,204.13999938964844,205.86000061035156,5083093
2026-03-31 13:45:00+00:00,276.95001220703125,279.7850036621094,276.95001220703125,279.760009765625,1140841,94.36000061035156,95.11000061035156,94.3479995727539,95.05799865722656,1749536,555.4099731445312,559.0599975585938,554.110595703125,557.3699951171875,1284908,247.8300018310547,249.27000427246094,247.8300018310547,248.81500244140625,1180638,205.91000366210938,207.33999633789062,205.69000244140625,206.79449462890625,1986818
2026-03-31 14:00:00+00:00,279.7300109863281,280.4599914550781,279.5899963378906,280.32000732421875,974453,95.05249786376953,95.21499633789062,94.2699966430664,94.62999725341797,1510140,557.47998046875,558.72998046875,555.010009765625,555.8864135742188,960131,248.79269409179688,248.88999938964844,247.92140197753906,248.50999450683594,982516,206.79010009765625,207.02999877929688,205.5399932861328,206.0500030517578,1646657
2026-03-31 14:15:00+00:00,280.2699890136719,281.6300048828125,280.2200012207031,281.3699951171875,942831,94.625,94.80999755859375,94.38999938964844,94.77999877929688,852164,555.8599853515625,558.4199829101562,555.5,555.7307739257812,808739,248.51100158691406,249.1199951171875,248.31500244140625,248.94009399414062,850282,206.00999450683594,206.57000732421875,205.8800048828125,206.2050018310547,1290389
2026-03-31 14:30:00+00:00,281.3800048828125,281.7900085449219,280.5799865722656,280.6199951171875,880023,94.77989959716797,94.84500122070312,94.4800033569336,94.58000183105469,819435,555.7899780273438,557.9099731445312,555.1400146484375,555.885009765625,699587,248.94009399414062,249.00999450683594,247.55999755859375,247.61000061035156,1001839,206.1999969482422,206.32000732421875,205.1999969482422,205.33999633789062,1320656
2026-03-31 14:45:00+00:00,280.6050109863281,281.07000732421875,279.7550048828125,280.06500244140625,760006,94.58000183105469,94.73999786376953,94.3550033569336,94.36499786376953,1169466,555.89501953125,556.239990234375,551.5599975585938,552.1641845703125,1818906,247.6199951171875,247.91000366210938,247.1009979248047,247.32000732421875,878433,205.36000061035156,205.4199981689453,204.42999267578125,204.92999267578125,1382938
2026-03-31 15:00:00+00:00,280.04998779296875,281.57000732421875,280.04998779296875,281.54998779296875,625145,94.36499786376953,94.89510345458984,94.34500122070312,94.8550033569336,881875,552.1900024414062,555.4099731445312,551.5499877929688,555.2999877929688,579203,247.2899932861328,248.42999267578125,247.27000427246094,248.3800048828125,842269,204.9199981689453,206.0399932861328,204.8800048828125,206.0,1013060
2026-03-31 15:15:00+00:00,281.6199951171875,281.72430419921875,280.739990234375,280.760009765625,486346,94.86000061035156,95.26000213623047,94.80000305175781,94.90499877929688,1169477,555.3499755859375,557.8800048828125,554.8900146484375,557.60498046875,660223,248.38999938964844,248.8800048828125,248.3209991455078,248.42999267578125,738688,206.02999877929688,206.47000122070312,205.80999755859375,206.00999450683594,1025839
2026-03-31 15:30:00+00:00,280.75,281.17999267578125,280.3800048828125,280.5899963378906,462907,94.90979766845703,95.26820373535156,94.79010009765625,94.95500183105469,641543,557.6199951171875,558.780029296875,555.8499755859375,556.676025390625,559880,248.4499969482422,248.74000549316406,247.66000366210938,248.63499450683594,622253,206.00999450683594,206.30499267578125,205.6199951171875,206.14999389648438,733768
2026-03-31 15:45:00+00:00,280.510009765625,281.0249938964844,280.3399963378906,280.3900146484375,516003,94.94999694824219,95.13999938964844,94.87000274658203,94.8949966430664,672917,556.6199951171875,558.6099853515625,556.3499755859375,556.530029296875,390695,248.6199951171875,249.08399963378906,248.4199981689453,248.61000061035156,663786,206.15499877929688,206.16000366210938,205.32000732421875,205.35000610351562,633666
2026-03-31 16:00:00+00:00,280.3599853515625,281.4200134277344,280.2099914550781,281.19000244140625,387272,94.88999938964844,95.16000366210938,94.8550033569336,94.96499633789062,652282,556.5800170898438,560.2799072265625,556.4199829101562,559.8900146484375,617770,248.61000061035156,249.69000244140625,248.49000549316406,249.46499633789062,956878,205.35000610351562,206.11900329589844,205.27000427246094,205.99000549316406,702078
2026-03-31 16:15:00+00:00,281.1700134277344,281.6000061035156,281.05999755859375,281.4150085449219,482215,94.97000122070312,95.0999984741211,94.72000122070312,95.05000305175781,895662,559.9199829101562,561.0399780273438,559.3200073242188,560.0599975585938,576691,249.43499755859375,250.69000244140625,249.43499755859375,250.33999633789062,1193226,205.97999572753906,206.4149932861328,205.89999389648438,206.3498992919922,773426
2026-03-31 16:30:00+00:00,281.4100036621094,283.8699951171875,280.9750061035156,283.5050048828125,932147,95.04499816894531,95.93000030517578,95.01000213623047,95.58499908447266,2830202,560.0900268554688,566.4299926757812,559.7999877929688,564.989990234375,971866,250.3498992919922,252.30999755859375,250.17999267578125,251.77000427246094,1826076,206.33999633789062,208.9199981689453,206.02000427246094,208.55499267578125,1838211
2026-03-31 16:45:00+00:00,283.41009521484375,284.5199890136719,283.25,284.1000061035156,1109082,95.58000183105469,96.05000305175781,95.52999877929688,96.0250015258789,1764689,564.75,567.4199829101562,564.3593139648438,566.5700073242188,1007050,251.74000549316406,253.35000610351562,251.63999938964844,253.1300048828125,1957054,208.5449981689453,209.10000610351562,207.91000366210938,208.3800048828125,1944459
2026-03-31 17:00:00+00:00,284.05999755859375,286.05999755859375,284.0400085449219,286.05999755859375,917211,96.0199966430664,96.26000213623047,95.625,95.97000122070312,1596762,566.5999755859375,570.3599853515625,566.4299926757812,570.22998046875,1002678,253.13999938964844,253.92990112304688,252.55999755859375,253.25,1183442,208.3800048828125,209.63800048828125,208.35000610351562,209.27999877929688,1740261
2026-03-31 17:15:00+00:00,286.07000732421875,286.95001220703125,285.7200012207031,285.8299865722656,903183,95.9800033569336,96.0999984741211,95.69000244140625,95.83999633789062,1051536,570.22998046875,573.6900024414062,569.780029296875,570.280029296875,1228279,253.32000732421875,253.61000061035156,253.0749969482422,253.22500610351562,785477,209.26499938964844,210.27999877929688,208.9499969482422,209.15499877929688,2010015
2026-03-31 17:30:00+00:00,285.7900085449219,287.0400085449219,285.3399963378906,285.5950012207031,695167,95.83000183105469,96.1500015258789,95.76000213623047,95.94499969482422,1161082,570.2100219726562,572.0700073242188,568.1599731445312,568.7100219726562,726148,253.17999267578125,253.9600067138672,252.39999389648438,252.58009338378906,931022,209.15499877929688,209.8300018310547,208.7100067138672,208.9250030517578,1443080
2026-03-31 17:45:00+00:00,285.57000732421875,285.8500061035156,285.1099853515625,285.5791931152344,588119,95.94999694824219,96.1050033569336,95.85749816894531,95.90640258789062,826040,568.7100219726562,570.6599731445312,568.1699829101562,568.8099975585938,728642,252.58999633789062,253.19000244140625,252.4199981689453,252.5399932861328,638805,208.9199981689453,209.22500610351562,208.22000122070312,208.34500122070312,952572
2026-03-31 18:00:00+00:00,285.57940673828125,286.2206115722656,285.57940673828125,285.9949951171875,481762,95.90499877929688,96.22000122070312,95.88999938964844,96.16500091552734,909907,568.9199829101562,571.25,568.5999755859375,570.8200073242188,607235,252.52999877929688,253.19000244140625,252.52999877929688,252.8000030517578,760072,208.32000732421875,209.03550720214844,208.32000732421875,208.72999572753906,921995
2026-03-31 18:15:00+00:00,286.010009765625,286.3399963378906,285.6449890136719,286.0799865722656,446117,96.16000366210938,96.19999694824219,95.90010070800781,95.95999908447266,680246,570.8800048828125,571.5999755859375,569.610107421875,571.22998046875,359585,252.82000732421875,253.3800048828125,252.72999572753906,253.1300048828125,812191,208.6999969482422,208.83900451660156,208.41600036621094,208.67999267578125,900954
2026-03-31 18:30:00+00:00,286.05999755859375,286.2099914550781,285.6499938964844,285.75,437079,95.95999908447266,96.0,95.69999694824219,95.75499725341797,743875,571.3150024414062,572.1199951171875,570.47998046875,570.60498046875,686351,253.1199951171875,253.77999877929688,253.02000427246094,253.39999389648438,787569,208.6300048828125,209.2100067138672,208.44000244140625,208.6999969482422,971387
2026-03-31 18:45:00+00:00,285.760009765625,286.2300109863281,285.75,286.010009765625,487583,95.75499725341797,95.81500244140625,95.5199966430664,95.53500366210938,921877,570.6300048828125,571.9190063476562,570.3469848632812,570.4299926757812,370570,253.3699951171875,253.94000244140625,253.36500549316406,253.7550048828125,626791,208.69000244140625,209.10000610351562,208.61000061035156,208.9199981689453,990188
2026-03-31 19:00:00+00:00,286.0,286.3399963378906,285.7799987792969,286.2550048828125,559800,95.52999877929688,95.77999877929688,95.52010345458984,95.7750015258789,949052,570.3400268554688,570.77001953125,568.7050170898438,570.0250244140625,529620,253.72999572753906,254.00999450683594,253.42999267578125,253.89500427246094,862437,208.92999267578125,209.13999938964844,208.6300048828125,208.9593048095703,1414403
2026-03-31 19:15:00+00:00,286.2699890136719,286.5,285.4800109863281,285.6600036621094,744164,95.7750015258789,95.8499984741211,95.62000274658203,95.69999694824219,1026862,570.0150146484375,570.7498779296875,569.6099853515625,570.0700073242188,654791,253.87460327148438,254.125,253.42999267578125,253.6699981689453,1237700,208.95509338378906,209.27999877929688,208.75999450683594,209.03500366210938,1449045
2026-03-31 19:30:00+00:00,285.6499938964844,286.3299865722656,285.5,285.93499755859375,1044619,95.69499969482422,95.97000122070312,95.68499755859375,95.90499877929688,4059733,570.1099853515625,571.22998046875,568.8099975585938,569.2349853515625,851178,253.6699981689453,254.09100341796875,253.63499450683594,253.9499969482422,1600238,209.0399932861328,209.22999572753906,208.7729949951172,209.125,2197226
2026-03-31 19:45:00+00:00,285.92999267578125,287.04998779296875,285.8500061035156,286.7799987792969,2753036,95.9000015258789,96.22000122070312,95.69999694824219,96.13999938964844,4723035,569.2349853515625,572.280029296875,568.5999755859375,572.02001953125,2609919,253.93499755859375,255.47999572753906,253.27999877929688,253.7899932861328,5401883,209.1199951171875,210.0,207.9199981689453,208.2899932861328,5419987
2026-04-01 13:30:00+00:00,289.9800109863281,294.2699890136719,289.4700012207031,292.80499267578125,3505413,96.5199966430664,97.19999694824219,94.70050048828125,94.875,4526005,581.0700073242188,585.0,574.8699951171875,578.97998046875,3300289,254.3000030517578,256.17999267578125,253.82000732421875,255.54200744628906,3366927,210.43499755859375,211.38999938964844,208.99000549316406,209.27000427246094,5367033
2026-04-01 13:45:00+00:00,292.8399963378906,294.3800048828125,292.125,293.760009765625,1420107,94.86969757080078,94.97000122070312,94.26399993896484,94.82150268554688,1909326,578.9149780273438,579.25,573.9155883789062,577.6500244140625,1241095,255.52000427246094,255.82000732421875,254.49000549316406,254.61000061035156,1259952,209.27999877929688,209.72000122070312,208.19000244140625,209.625,1967973
2026-04-01 14:00:00+00:00,293.7900085449219,294.5199890136719,293.2550048828125,293.8799133300781,1022295,94.81999969482422,95.04499816894531,94.69499969482422,94.91000366210938,1242152,577.6599731445312,579.2999267578125,576.1099853515625,577.4550170898438,660337,254.60000610351562,255.15499877929688,253.97000122070312,254.27499389648438,1573325,209.6699981689453,210.82899475097656,209.60499572753906,210.8000030517578,1461530
2026-04-01 14:15:00+00:00,293.8599853515625,294.614990234375,293.5799865722656,294.19000244140625,812625,94.90499877929688,95.24500274658203,94.88500213623047,95.20500183105469,1064187,577.4500122070312,580.3098754882812,576.77001953125,579.4299926757812,766478,254.25999450683594,255.0800018310547,253.8800048828125,254.12010192871094,1095728,210.7899932861328,211.0500030517578,210.3300018310547,210.75,1191008
2026-04-01 14:30:00+00:00,294.17999267578125,294.42999267578125,293.1099853515625,293.2850036621094,717644,95.19999694824219,95.27999877929688,94.94999694824219,95.19170379638672,933080,579.27001953125,579.9099731445312,577.2999877929688,578.47998046875,583029,254.19000244140625,254.3800048828125,253.3300018310547,254.14999389648438,1371773,210.75,211.35000610351562,210.30999755859375,211.13999938964844,1242503
2026-04-01 14:45:00+00:00,293.3399963378906,294.75079345703125,292.6199951171875,294.510009765625,629345,95.19499969482422,95.37999725341797,95.08000183105469,95.28500366210938,937173,578.510009765625,582.260009765625,576.2899780273438,581.9359741210938,616601,254.1750030517578,254.39999389648438,253.8699951171875,254.1300048828125,885364,211.1699981689453,211.7899932861328,210.8300018310547,211.5,1299626
2026-04-01 15:00:00+00:00,294.54998779296875,295.1099853515625,294.1300048828125,294.8110046386719,881294,95.28500366210938,95.45500183105469,95.20500183105469,95.26609802246094,777986,581.905029296875,582.5900268554688,580.8300170898438,581.62841796875,541451,254.13999938964844,254.3249969482422,253.79730224609375,254.15499877929688,789518,211.5,212.13999938964844,211.30999755859375,211.91000366210938,1402381
2026-04-01 15:15:00+00:00,294.8299865722656,295.135009765625,294.44000244140625,294.4750061035156,584407,95.2699966430664,95.31500244140625,94.9802017211914,95.0250015258789,820270,581.6300048828125,583.8099975585938,581.0,583.2799072265625,600442,254.1699981689453,254.7449951171875,253.97000122070312,254.14999389648438,918753,211.91000366210938,212.30999755859375,211.7949981689453,212.03500366210938,1037859
2026-04-01 15:30:00+00:00,294.44000244140625,295.0799865722656,294.04998779296875,294.9849853515625,627520,95.0250015258789,95.29000091552734,94.87999725341797,95.1050033569336,864760,583.1259765625,583.6998901367188,581.9600219726562,583.0800170898438,472095,254.14999389648438,254.22000122070312,253.75999450683594,253.9499969482422,659893,212.05499267578125,212.82000732421875,211.77000427246094,212.6999969482422,1143523
2026-04-01 15:45:00+00:00,294.9750061035156,295.5899963378906,294.9649963378906,295.3999938964844,550925,95.1050033569336,95.29000091552734,95.04499816894531,95.2249984741211,867729,583.1799926757812,584.4500122070312,582.719970703125,583.5700073242188,459566,253.9425048828125,254.82000732421875,253.85000610351562,254.6199951171875,694604,212.74000549316406,213.1999969482422,212.44000244140625,213.05499267578125,2629116
2026-04-01 16:00:00+00:00,295.3900146484375,295.739990234375,294.9599914550781,295.4800109863281,488944,95.22000122070312,95.34500122070312,95.11000061035156,95.2699966430664,647050,583.489990234375,585.8499755859375,583.489990234375,584.8099975585938,962625,254.625,254.80999755859375,254.30999755859375,254.4149932861328,692794,213.0399932861328,213.5800018310547,212.91000366210938,212.96600341796875,1168379
2026-04-01 16:15:00+00:00,295.465087890625,296.1000061035156,295.3599853515625,295.5799865722656,458165,95.26499938964844,95.45999908447266,95.2249984741211,95.3949966430664,518922,584.8099975585938,588.1199951171875,584.5,587.219970703125,752829,254.389892578125,254.58299255371094,254.08999633789062,254.4300994873047,524438,212.9499969482422,213.1280059814453,212.58999633789062,212.95199584960938,1194409
2026-04-01 16:30:00+00:00,295.55010986328125,296.8399963378906,295.4930114746094,296.8399963378906,580934,95.3949966430664,95.79000091552734,95.37000274658203,95.7750015258789,575367,587.2050170898438,588.6199951171875,586.7100219726562,588.5800170898438,611048,254.44000244140625,254.8300018310547,254.22000122070312,254.779296875,450895,212.97000122070312,213.32000732421875,212.77000427246094,213.10499572753906,952874
2026-04-01 16:45:00+00:00,296.8299865722656,297.5,296.6300048828125,297.25,731651,95.7750015258789,95.79499816894531,95.63999938964844,95.67500305175781,435079,588.614990234375,589.8699951171875,587.4000244140625,589.6199951171875,605569,254.77000427246094,254.9600067138672,254.44000244140625,254.60000610351562,586768,213.0749969482422,213.22000122070312,212.61000061035156,212.61000061035156,938927
2026-04-01 17:00:00+00:00,297.2300109863281,297.8500061035156,297.17999267578125,297.55999755859375,492412,95.67500305175781,95.82499694824219,95.62999725341797,95.73999786376953,430148,589.6300048828125,592.5465087890625,589.4749755859375,591.1300048828125,1058983,254.58999633789062,255.1699981689453,254.50010681152344,254.97999572753906,2201166,212.62879943847656,212.72000122070312,212.38009643554688,212.5,820008
2026-04-01 17:15:00+00:00,297.54998779296875,297.9849853515625,297.3699951171875,297.3949890136719,535740,95.73999786376953,95.78990173339844,95.63999938964844,95.73500061035156,546301,591.1837768554688,591.5050048828125,589.5800170898438,590.5900268554688,417871,254.96139526367188,255.39999389648438,254.96139526367188,255.14219665527344,1113905,212.4949951171875,212.74110412597656,212.3800048828125,212.4949951171875,908078
2026-04-01 17:30:00+00:00,297.4049987792969,297.760009765625,297.0799865722656,297.5600891113281,542406,95.73500061035156,95.86000061035156,95.69010162353516,95.75499725341797,473040,590.5850219726562,590.8198852539062,587.8900146484375,588.1099853515625,468687,255.125,255.25999450683594,254.75999450683594,254.96299743652344,671681,212.4954071044922,212.7799072265625,212.3300018310547,212.3800048828125,740984
2026-04-01 17:45:00+00:00,297.5950012207031,297.6199951171875,296.42999267578125,296.4599914550781,486710,95.75499725341797,95.90740203857422,95.68499755859375,95.74030303955078,623146,588.155029296875,588.2100219726562,586.1199951171875,586.25,705439,254.99000549316406,255.27999877929688,254.77000427246094,254.78500366210938,565638,212.39999389648438,212.52999877929688,211.8300018310547,211.85000610351562,838409
2026-04-01 18:00:00+00:00,296.45001220703125,296.4649963378906,295.75,295.7699890136719,568742,95.75,95.77999877929688,95.5,95.57499694824219,682765,586.1649780273438,586.3200073242188,583.4600830078125,583.739990234375,779085,254.75450134277344,254.91000366210938,254.50999450683594,254.79010009765625,576047,211.8300018310547,211.86500549316406,211.22000122070312,211.33999633789062,1083290
